game_id,pid,player,pos,team,min,fgm_a,tpm_a,ftm_a,oreb,dreb,reb,ast,stl,blk,tos,pfs,plus_minus,pts
400278216,3977,Nando de Colo,PG,San Antonio Spurs,10,1-3,1-3,0-0,0,2,2,3,1,0,2,2,-5,3
400278216,4300,Gary Neal,SG,San Antonio Spurs,25,5-9,2-3,0-0,0,3,3,1,3,0,1,2,7,12
400278216,272,Manu Ginobili,SG,San Antonio Spurs,26,6-10,2-5,5-5,1,6,7,4,1,0,5,2,11,19
400278216,378,Stephen Jackson,SF,San Antonio Spurs,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278217,2797,Marvin Williams,PF,Utah Jazz,32,4-10,3-6,2-2,0,4,4,2,1,0,0,2,-12,13
400278217,3015,Paul Millsap,PF,Utah Jazz,33,4-12,0-1,7-9,3,4,7,3,4,3,4,4,-22,15
400278217,2389,Al Jefferson,C,Utah Jazz,32,4-13,0-1,4-5,3,5,8,2,0,0,2,2,-12,12
400278217,1024,Jamaal Tinsley,PG,Utah Jazz,21,2-5,1-3,0-2,0,4,4,5,2,1,1,1,-9,5
400278217,3003,Randy Foye,SG,Utah Jazz,26,2-9,1-5,3-4,1,2,3,2,0,0,3,3,-5,8
400278217,4257,Derrick Favors,PF,Utah Jazz,25,1-6,0-0,2-2,3,5,8,2,3,1,3,4,-8,4
400278217,3970,DeMarre Carroll,SF,Utah Jazz,11,0-1,0-1,4-4,1,1,2,1,2,0,2,6,2,4
400278217,4295,Jeremy Evans,SF,Utah Jazz,6,0-1,0-0,0-0,1,0,1,0,0,0,0,1,4,0
400278217,1027,Earl Watson,PG,Utah Jazz,17,3-4,1-2,0-0,0,0,0,2,2,0,2,1,-7,7
400278217,6429,Alec Burks,PG,Utah Jazz,17,3-5,1-2,2-4,1,1,2,1,0,0,0,2,-10,9
400278217,4249,Gordon Hayward,SG,Utah Jazz,19,5-12,2-4,2-3,1,1,2,0,2,1,2,2,-16,14
400278217,6447,Enes Kanter,C,Utah Jazz,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278217,2178,Mo Williams,PG,Utah Jazz,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278217,6433,Kenneth Faried,PF,Denver Nuggets,32,7-10,0-0,1-2,3,7,10,1,1,1,2,3,17,15
400278217,3428,Danilo Gallinari,SF,Denver Nuggets,32,7-11,1-2,11-12,1,4,5,3,1,0,4,3,6,26
400278217,2386,Andre Iguodala,SF,Denver Nuggets,31,5-9,0-1,8-11,0,6,6,2,0,0,3,1,20,18
400278217,3444,Kosta Koufos,C,Denver Nuggets,29,4-6,0-0,0-1,3,10,13,0,1,2,1,3,15,8
400278217,4000,Ty Lawson,PG,Denver Nuggets,24,6-12,1-2,1-1,0,1,1,4,1,1,3,1,17,14
400278217,6436,Jordan Hamilton,SF,Denver Nuggets,6,0-3,0-3,2-4,0,0,0,0,0,0,0,0,-2,2
400278217,3191,Corey Brewer,SF,Denver Nuggets,19,1-5,1-1,0-0,0,2,2,2,0,1,1,2,12,3
400278217,3455,Anthony Randolph,SF,Denver Nuggets,5,0-3,0-0,0-0,0,1,1,0,0,0,0,0,-4,0
400278217,4298,Timofey Mozgov,C,Denver Nuggets,6,0-1,0-0,0-0,1,2,3,0,0,1,0,1,-2,0
400278217,3452,JaVale McGee,C,Denver Nuggets,23,2-5,0-0,3-4,3,2,5,1,1,1,0,3,14,7
400278217,557,Andre Miller,PG,Denver Nuggets,21,4-8,1-2,2-2,0,0,0,6,2,0,4,1,11,11
400278217,6543,Julyan Stone,SG,Denver Nuggets,5,1-1,0-0,0-0,2,0,2,1,0,0,1,3,-4,2
400278217,6588,Evan Fournier,SG,Denver Nuggets,6,2-2,0-0,0-2,0,0,0,0,0,0,0,1,-5,4
400278218,2772,David Lee,PF,Golden State Warriors,29,3-10,0-0,4-4,2,3,5,2,0,0,4,1,-23,10
400278218,6578,Harrison Barnes,SF,Golden State Warriors,22,5-9,0-1,1-2,0,2,2,3,0,1,1,1,-22,11
400278218,6587,Festus Ezeli,C,Golden State Warriors,16,1-1,0-0,0-0,2,1,3,0,1,2,2,3,-18,2
400278218,3975,Stephen Curry,PG,Golden State Warriors,29,4-11,1-5,1-1,0,0,0,5,0,0,2,0,-31,10
400278218,6475,Klay Thompson,SG,Golden State Warriors,30,4-10,3-7,3-4,0,1,1,2,0,2,1,1,-28,14
400278218,6476,Jeremy Tyler,PF,Golden State Warriors,12,0-2,0-0,1-2,0,2,2,1,0,1,1,1,11,1
400278218,3217,Carl Landry,PF,Golden State Warriors,16,1-1,0-0,7-8,0,2,2,0,1,2,0,3,-9,9
400278218,6589,Draymond Green,SF,Golden State Warriors,15,3-5,0-1,2-2,1,7,8,0,2,0,2,3,-3,8
400278218,1006,Richard Jefferson,SF,Golden State Warriors,12,2-5,0-1,0-0,0,3,3,1,0,0,0,0,11,4
400278218,2427,Andris Biedrins,C,Golden State Warriors,4,0-0,0-0,0-0,0,1,1,0,0,0,0,4,-10,0
400278218,6444,Charles Jenkins,PG,Golden State Warriors,19,3-3,0-0,0-0,0,0,0,2,0,0,0,0,5,6
400278218,2768,Jarrett Jack,PG,Golden State Warriors,24,3-9,1-3,1-1,0,2,2,3,0,0,2,0,-24,8
400278218,6637,Kent Bazemore,SG,Golden State Warriors,12,3-6,0-2,0-2,0,1,1,0,0,0,1,0,11,6
400278218,3989,Blake Griffin,PF,Los Angeles Clippers,30,8-12,0-0,4-7,0,5,5,7,3,0,2,2,39,20
400278218,1705,Caron Butler,SF,Los Angeles Clippers,22,4-9,2-6,0-0,0,2,2,0,0,0,1,3,30,10
400278218,3442,DeAndre Jordan,C,Los Angeles Clippers,23,6-8,0-0,1-2,1,7,8,1,0,0,0,1,30,13
400278218,2779,Chris Paul,PG,Los Angeles Clippers,28,10-12,5-6,2-2,1,4,5,9,1,0,0,0,37,27
400278218,2004,Willie Green,SG,Los Angeles Clippers,38,4-15,1-6,2-2,0,3,3,3,3,0,1,2,16,11
400278218,617,Lamar Odom,PF,Los Angeles Clippers,17,2-5,0-2,0-0,1,2,3,2,1,1,1,3,7,4
400278218,1765,Matt Barnes,SF,Los Angeles Clippers,26,5-13,1-6,0-0,4,4,8,4,2,1,0,3,-2,11
400278218,2789,Ronny Turiaf,C,Los Angeles Clippers,18,0-3,0-0,0-0,0,3,3,0,0,1,0,4,-15,0
400278218,3008,Ryan Hollins,C,Los Angeles Clippers,8,0-0,0-0,2-2,0,1,1,0,1,0,1,2,-11,2
400278218,4238,Eric Bledsoe,PG,Los Angeles Clippers,30,8-13,1-2,0-0,2,1,3,3,1,1,1,1,-1,17
400278218,165,Jamal Crawford,SG,Los Angeles Clippers,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278219,3439,Serge Ibaka,PF,Oklahoma City Thunder,36,8-12,0-0,3-4,5,3,8,2,1,2,5,3,25,19
400278219,3202,Kevin Durant,SF,Oklahoma City Thunder,38,6-11,2-5,8-9,1,6,7,7,1,1,1,1,28,22
400278219,2018,Kendrick Perkins,C,Oklahoma City Thunder,24,2-4,0-0,0-0,1,6,7,2,1,0,1,2,21,4
400278219,3468,Russell Westbrook,PG,Oklahoma City Thunder,35,8-17,1-3,6-6,0,4,4,7,3,0,5,1,15,23
400278219,3028,Thabo Sefolosha,SG,Oklahoma City Thunder,24,1-5,1-5,0-0,0,2,2,2,1,0,0,5,2,3
400278219,1978,Nick Collison,PF,Oklahoma City Thunder,21,5-7,0-0,0-0,4,4,8,0,0,0,1,0,-3,10
400278219,4016,Hasheem Thabeet,C,Oklahoma City Thunder,6,0-0,0-0,0-0,0,1,1,0,0,0,0,1,-10,0
400278219,4001,Eric Maynor,PG,Oklahoma City Thunder,2,0-1,0-0,0-0,0,0,0,1,0,0,0,0,-6,0
400278219,6443,Reggie Jackson,PG,Oklahoma City Thunder,15,3-7,1-3,0-0,0,1,1,1,0,1,1,3,-7,7
400278219,2394,Kevin Martin,SG,Oklahoma City Thunder,34,5-12,1-6,5-5,1,2,3,2,1,0,2,4,1,16
400278219,6453,DeAndre Liggins,SG,Oklahoma City Thunder,3,0-1,0-0,0-0,0,0,0,0,0,0,0,0,-6,0
400278219,4259,Ed Davis,PF,Toronto Raptors,34,2-7,0-0,0-0,0,3,3,0,0,0,1,2,-15,4
400278219,2769,Amir Johnson,PF,Toronto Raptors,38,8-11,0-0,3-4,4,5,9,0,0,3,3,1,-18,19
400278219,2173,Mickael Pietrus,SF,Toronto Raptors,16,1-4,1-4,0-0,0,1,1,1,0,0,1,1,-18,3
400278219,2806,Jose Calderon,PG,Toronto Raptors,31,4-8,1-4,1-1,0,2,2,11,2,0,1,2,-12,10
400278219,3978,DeMar DeRozan,SG,Toronto Raptors,33,4-16,0-1,3-4,1,2,3,2,1,0,2,2,-14,11
400278219,4274,Landry Fields,SF,Toronto Raptors,15,1-3,0-0,0-0,1,2,3,1,0,0,1,2,0,2
400278219,6576,Quincy Acy,SF,Toronto Raptors,3,1-1,0-0,4-4,0,1,1,0,1,0,0,0,6,6
400278219,2866,John Lucas III,PG,Toronto Raptors,3,0-2,0-1,0-0,0,2,2,0,0,0,0,0,6,0
400278219,3012,Kyle Lowry,PG,Toronto Raptors,23,3-8,2-4,2-3,0,2,2,8,1,0,4,4,-7,10
400278219,6569,Alan Anderson,SG,Toronto Raptors,33,10-14,4-8,3-3,1,3,4,3,1,0,3,2,0,27
400278219,6619,Terrence Ross,SG,Toronto Raptors,12,0-2,0-1,0-2,0,1,1,2,1,0,0,2,12,0
400278219,2770,Linas Kleiza,SF,Toronto Raptors,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278219,3207,Aaron Gray,C,Toronto Raptors,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278220,1713,Nene Hilario,PF,Washington Wizards,22,1-6,0-0,3-5,2,4,6,0,0,0,1,3,-16,5
400278220,2795,Martell Webster,SF,Washington Wizards,25,4-11,1-6,1-2,1,5,6,0,2,0,1,4,-15,10
400278220,2399,Emeka Okafor,C,Washington Wizards,19,2-6,0-0,1-2,3,6,9,2,1,0,0,0,-6,5
400278220,4023,Garrett Temple,SG,Washington Wizards,32,0-7,0-3,0-0,1,2,3,7,1,0,3,2,-18,0
400278220,6580,Bradley Beal,SG,Washington Wizards,34,4-14,1-3,0-3,0,3,3,4,2,0,1,1,-24,9
400278220,4165,Jan Vesely,PF,Washington Wizards,18,3-3,0-0,0-0,0,2,2,0,0,1,1,1,-1,6
400278220,6470,Chris Singleton,SF,Washington Wizards,2,0-0,0-0,0-0,0,0,0,0,0,0,0,0,-5,0
400278220,3930,Cartier Martin,SF,Washington Wizards,26,5-8,3-6,0-0,1,2,3,2,0,0,0,3,-24,13
400278220,4289,Kevin Seraphin,C,Washington Wizards,31,6-15,0-0,2-2,1,2,3,2,0,1,0,0,-17,14
400278220,6454,Shelvin Mack,PG,Washington Wizards,17,3-4,1-1,0-0,1,1,2,0,1,0,1,1,-10,7
400278220,4243,Jordan Crawford,SG,Washington Wizards,15,1-7,0-2,0-0,0,2,2,3,0,0,0,0,-4,2
400278220,2426,Trevor Ariza,SF,Washington Wizards,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278220,4010,A.J. Price,PG,Washington Wizards,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278220,2184,Udonis Haslem,PF,Miami Heat,29,1-4,0-0,0-0,2,10,12,2,3,0,0,2,21,2
400278220,1966,LeBron James,SF,Miami Heat,35,9-17,2-3,4-4,1,1,2,7,0,1,1,0,26,24
400278220,1977,Chris Bosh,C,Miami Heat,32,6-11,0-0,5-5,1,8,9,2,0,4,1,2,12,17
400278220,3419,Mario Chalmers,PG,Miami Heat,25,1-7,1-5,2-2,0,4,4,2,1,0,3,1,7,5
400278220,1987,Dwyane Wade,SG,Miami Heat,29,7-14,0-1,0-1,1,6,7,1,1,1,2,2,23,14
400278220,2009,James Jones,SF,Miami Heat,2,0-0,0-0,0-0,0,1,1,0,0,0,0,0,5,0
400278220,558,Mike Miller,SF,Miami Heat,22,4-5,2-3,3-3,0,4,4,1,0,1,0,1,16,13
400278220,976,Shane Battier,SF,Miami Heat,18,0-5,0-5,0-0,1,0,1,1,0,0,1,0,-2,0
400278220,3247,Joel Anthony,C,Miami Heat,5,0-0,0-0,0-0,0,1,1,0,0,0,0,0,3,0
400278220,6431,Norris Cole,PG,Miami Heat,20,2-7,0-0,0-0,1,2,3,4,0,0,1,3,10,4
400278220,9,Ray Allen,SG,Miami Heat,24,8-12,3-4,1-1,3,3,6,0,1,1,0,1,19,20
400278220,6439,Josh Harrellson,PF,Miami Heat,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278220,469,Rashard Lewis,PF,Miami Heat,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278221,3032,Tyrus Thomas,PF,Charlotte Bobcats,38,4-14,0-0,5-5,2,3,5,0,1,1,1,2,5,13
400278221,6601,Michael Kidd-Gilchrist,SF,Charlotte Bobcats,33,3-10,0-1,5-5,4,4,8,0,0,1,0,2,8,11
400278221,6427,Bismack Biyombo,C,Charlotte Bobcats,34,3-6,0-0,4-4,7,10,17,0,0,0,0,4,2,10
400278221,6479,Kemba Walker,PG,Charlotte Bobcats,34,9-23,0-4,2-2,0,2,2,7,2,1,3,2,2,20
400278221,6156,Jeff Taylor,SG,Charlotte Bobcats,23,4-6,0-1,0-1,1,0,1,0,0,0,0,2,1,8
400278221,4335,Jeff Adrien,PF,Charlotte Bobcats,12,2-2,0-0,1-4,2,1,3,2,1,0,1,2,1,5
400278221,1000,Brendan Haywood,C,Charlotte Bobcats,17,1-3,0-0,0-0,2,0,2,0,2,1,1,1,-1,2
400278221,3231,Ramon Sessions,PG,Charlotte Bobcats,23,5-11,1-2,4-4,1,1,2,1,2,0,2,2,4,15
400278221,3993,Gerald Henderson,SG,Charlotte Bobcats,22,2-5,0-0,2-2,0,2,2,0,2,1,1,1,4,6
400278221,2381,Ben Gordon,SG,Charlotte Bobcats,29,7-12,2-5,2-2,0,3,3,4,3,0,2,2,9,18
400278221,992,DeSagana Diop,C,Charlotte Bobcats,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278221,4229,Reggie Williams,SG,Charlotte Bobcats,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278221,2775,Jason Maxiell,PF,Detroit Pistons,20,1-3,0-0,2-2,1,2,3,0,0,3,2,4,7,4
400278221,4260,Greg Monroe,PF,Detroit Pistons,37,7-10,0-0,4-5,4,10,14,6,0,1,1,1,3,18
400278221,1724,Tayshaun Prince,SF,Detroit Pistons,42,9-15,1-3,2-2,2,5,7,3,1,1,4,3,-4,21
400278221,6469,Kyle Singler,SF,Detroit Pistons,17,2-6,0-1,0-0,2,3,5,1,0,1,3,5,5,4
400278221,6448,Brandon Knight,PG,Detroit Pistons,33,5-11,0-3,2-4,3,1,4,1,0,1,4,3,-6,12
400278221,2792,Charlie Villanueva,PF,Detroit Pistons,19,3-8,3-8,0-0,0,2,2,0,0,1,2,2,-5,9
400278221,3976,Austin Daye,SF,Detroit Pistons,11,0-1,0-1,0-0,0,1,1,0,0,0,1,2,-1,0
400278221,6585,Andre Drummond,C,Detroit Pistons,28,5-6,0-0,0-2,2,4,6,1,0,3,1,2,-13,10
400278221,2816,Will Bynum,PG,Detroit Pistons,24,2-9,1-5,0-0,0,2,2,9,1,0,1,2,-13,5
400278221,3235,Rodney Stuckey,SG,Detroit Pistons,34,6-11,3-5,3-4,0,0,0,1,3,0,3,3,-8,18
400278221,6609,Khris Middleton,PF,Detroit Pistons,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278221,3998,Jonas Jerebko,PF,Detroit Pistons,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278221,6586,Kim English,SG,Detroit Pistons,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278222,1017,Zach Randolph,PF,Memphis Grizzlies,36,9-11,0-0,3-5,0,8,8,0,1,0,2,3,11,21
400278222,3005,Rudy Gay,SF,Memphis Grizzlies,40,9-18,0-2,2-2,0,3,3,0,1,0,3,1,14,20
400278222,3206,Marc Gasol,C,Memphis Grizzlies,36,5-10,0-1,0-0,4,8,12,5,2,3,5,5,17,10
400278222,3195,Mike Conley,PG,Memphis Grizzlies,32,3-10,0-2,1-2,0,0,0,9,4,0,1,0,12,7
400278222,2367,Tony Allen,SG,Memphis Grizzlies,27,3-7,0-0,5-5,1,3,4,2,3,0,2,3,6,11
400278222,3413,Darrell Arthur,PF,Memphis Grizzlies,10,2-3,1-1,1-2,1,1,2,0,0,0,0,1,0,6
400278222,3460,Marreese Speights,PF,Memphis Grizzlies,12,3-5,0-0,0-0,0,3,3,0,0,1,3,2,-4,6
400278222,3478,Hamed Haddadi,C,Memphis Grizzlies,10,0-1,0-0,0-0,0,1,1,0,0,0,0,3,-5,0
400278222,3417,Jerryd Bayless,PG,Memphis Grizzlies,25,2-2,1-1,4-4,1,6,7,6,1,0,0,1,4,9
400278222,6467,Josh Selby,PG,Memphis Grizzlies,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278222,3981,Wayne Ellington,SG,Memphis Grizzlies,12,1-2,0-1,0-0,0,1,1,0,0,0,1,0,0,2
400278222,6630,Tony Wroten,SG,Memphis Grizzlies,0,0-0,0-0,0-0,0,1,1,0,0,0,0,0,0,0
400278222,1781,Luis Scola,PF,Phoenix Suns,27,3-12,0-0,1-2,0,6,6,6,1,0,4,3,-1,7
400278222,3033,P.J. Tucker,SF,Phoenix Suns,31,6-11,2-2,3-4,4,1,5,0,3,0,0,2,-8,17
400278222,3201,Jared Dudley,SF,Phoenix Suns,22,1-3,0-1,5-6,0,1,1,0,0,0,0,2,-9,7
400278222,2758,Marcin Gortat,C,Phoenix Suns,32,6-14,0-0,0-0,3,5,8,1,0,2,1,2,-14,12
400278222,3423,Goran Dragic,SG,Phoenix Suns,34,4-9,0-3,1-1,1,2,3,6,2,0,4,2,-3,9
400278222,6461,Markieff Morris,PF,Phoenix Suns,21,2-8,0-1,1-1,1,2,3,1,2,2,1,2,-10,5
400278222,615,Jermaine O'Neal,C,Phoenix Suns,16,3-5,0-0,2-2,1,0,1,1,0,0,1,2,3,8
400278222,2992,Shannon Brown,PG,Phoenix Suns,27,3-9,0-1,1-2,0,3,3,2,2,0,3,5,-2,7
400278222,2417,Sebastian Telfair,PG,Phoenix Suns,15,1-3,1-2,0-0,0,0,0,1,0,0,0,0,-8,3
400278222,4247,Wesley Johnson,SG,Phoenix Suns,17,2-5,2-4,0-0,1,1,2,0,0,1,0,1,-3,6
400278222,6502,Luke Zeller,PF,Phoenix Suns,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278222,3418,Michael Beasley,SF,Phoenix Suns,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278222,6607,Kendall Marshall,PG,Phoenix Suns,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278223,6433,Kenneth Faried,PF,Denver Nuggets,32,3-6,0-0,0-0,2,4,6,3,1,0,1,3,-8,6
400278223,3428,Danilo Gallinari,SF,Denver Nuggets,32,6-20,3-10,5-6,4,2,6,2,1,1,1,4,1,20
400278223,2386,Andre Iguodala,SF,Denver Nuggets,38,6-14,3-5,0-0,0,6,6,7,0,1,1,2,14,15
400278223,3444,Kosta Koufos,C,Denver Nuggets,28,3-8,0-0,1-1,4,3,7,0,0,1,2,2,-8,7
400278223,4000,Ty Lawson,PG,Denver Nuggets,33,9-18,1-2,2-3,1,1,2,10,3,0,0,0,1,21
400278223,6436,Jordan Hamilton,SF,Denver Nuggets,4,0-2,0-0,0-0,2,0,2,0,0,0,0,0,-4,0
400278223,3191,Corey Brewer,SF,Denver Nuggets,23,6-14,1-6,1-3,1,5,6,1,2,1,1,1,15,14
400278223,3452,JaVale McGee,C,Denver Nuggets,26,7-9,0-0,3-7,3,3,6,0,3,2,1,4,14,17
400278223,557,Andre Miller,PG,Denver Nuggets,24,4-10,1-1,3-3,0,3,3,10,0,0,1,5,10,12
400278223,3455,Anthony Randolph,SF,Denver Nuggets,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278223,4298,Timofey Mozgov,C,Denver Nuggets,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278223,6543,Julyan Stone,SG,Denver Nuggets,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278223,6588,Evan Fournier,SG,Denver Nuggets,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278223,2384,Dwight Howard,PF,Los Angeles Lakers,41,6-7,0-1,2-6,3,23,26,0,1,4,4,3,5,14
400278223,25,Metta World Peace,SF,Los Angeles Lakers,39,5-13,4-9,2-4,3,1,4,0,1,4,3,5,6,16
400278223,996,Pau Gasol,C,Los Angeles Lakers,34,5-9,0-2,1-2,3,2,5,3,0,2,3,2,-1,11
400278223,592,Steve Nash,PG,Los Angeles Lakers,35,3-8,1-3,3-3,2,1,3,13,1,1,5,0,6,10
400278223,110,Kobe Bryant,SG,Los Angeles Lakers,42,11-26,3-8,4-4,1,4,5,7,0,0,2,2,-12,29
400278223,385,Antawn Jamison,PF,Los Angeles Lakers,4,1-2,0-1,0-0,0,0,0,0,0,0,0,1,-7,2
400278223,3971,Earl Clark,SF,Los Angeles Lakers,0,0-0,0-0,2-2,0,0,0,0,0,0,0,0,2,2
400278223,3994,Jordan Hill,C,Los Angeles Lakers,15,4-9,0-0,5-6,1,4,5,1,0,0,0,2,-8,13
400278223,2377,Chris Duhon,PG,Los Angeles Lakers,12,0-1,0-1,0-0,0,0,0,5,0,0,0,2,-11,0
400278223,4003,Jodie Meeks,SG,Los Angeles Lakers,17,3-7,2-5,0-0,0,0,0,1,1,0,1,3,-13,8
400278223,4256,Devin Ebanks,SF,Los Angeles Lakers,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278223,6463,Darius Morris,PG,Los Angeles Lakers,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278224,3439,Serge Ibaka,PF,Oklahoma City Thunder,35,12-17,1-2,1-2,4,7,11,1,0,2,2,2,1,26
400278224,3202,Kevin Durant,SF,Oklahoma City Thunder,41,9-19,2-6,9-10,0,7,7,8,3,0,4,0,11,29
400278224,2018,Kendrick Perkins,C,Oklahoma City Thunder,29,0-2,0-0,0-0,4,7,11,1,1,2,2,4,9,0
400278224,3468,Russell Westbrook,PG,Oklahoma City Thunder,40,4-17,1-6,8-10,2,2,4,8,3,0,2,1,0,17
400278224,3028,Thabo Sefolosha,SG,Oklahoma City Thunder,29,5-7,2-3,2-2,1,1,2,1,0,1,0,2,-5,14
400278224,1978,Nick Collison,PF,Oklahoma City Thunder,16,0-0,0-0,1-2,0,3,3,1,1,0,0,2,-11,1
400278224,4016,Hasheem Thabeet,C,Oklahoma City Thunder,7,0-0,0-0,0-0,0,0,0,0,0,0,0,1,2,0
400278224,6443,Reggie Jackson,PG,Oklahoma City Thunder,8,1-5,0-2,0-0,0,1,1,1,0,0,0,0,-2,2
400278224,2394,Kevin Martin,SG,Oklahoma City Thunder,29,3-12,0-6,2-2,0,2,2,0,0,0,1,2,-11,8
400278224,6453,DeAndre Liggins,SG,Oklahoma City Thunder,5,0-1,0-0,2-2,2,1,3,0,0,0,0,0,-4,2
400278224,4001,Eric Maynor,PG,Oklahoma City Thunder,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278224,2795,Martell Webster,SF,Washington Wizards,34,7-14,4-6,4-5,0,4,4,2,1,1,1,4,-1,22
400278224,2399,Emeka Okafor,C,Washington Wizards,37,5-10,0-0,2-2,3,9,12,3,0,2,3,1,3,12
400278224,4289,Kevin Seraphin,C,Washington Wizards,38,8-20,0-0,3-4,4,1,5,0,0,0,2,4,2,19
400278224,4023,Garrett Temple,SG,Washington Wizards,35,3-8,1-3,2-2,1,3,4,3,1,1,3,2,7,9
400278224,6580,Bradley Beal,SG,Washington Wizards,45,7-17,5-7,3-3,0,5,5,4,1,0,2,1,4,22
400278224,4165,Jan Vesely,PF,Washington Wizards,20,5-6,0-0,0-0,4,3,7,1,0,1,2,2,-3,10
400278224,6470,Chris Singleton,SF,Washington Wizards,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278224,2426,Trevor Ariza,SF,Washington Wizards,14,1-6,0-2,1-2,0,3,3,2,1,0,0,3,3,3
400278224,4010,A.J. Price,PG,Washington Wizards,16,2-6,0-0,0-0,1,4,5,5,1,0,1,3,-5,4
400278224,1713,Nene Hilario,PF,Washington Wizards,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278224,3930,Cartier Martin,SF,Washington Wizards,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278224,4243,Jordan Crawford,SG,Washington Wizards,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278225,261,Kevin Garnett,PF,Boston Celtics,38,6-11,0-0,7-7,2,8,10,2,3,0,1,2,1,19
400278225,2745,Brandon Bass,PF,Boston Celtics,32,3-3,0-0,0-0,1,2,3,0,0,0,1,1,2,6
400278225,662,Paul Pierce,SF,Boston Celtics,28,10-18,3-9,0-0,0,3,3,6,1,0,1,5,1,23
400278225,4240,Avery Bradley,PG,Boston Celtics,33,6-11,1-3,0-0,1,2,3,5,1,0,1,5,4,13
400278225,841,Jason Terry,SG,Boston Celtics,31,1-7,0-3,0-0,2,2,4,5,0,0,2,3,-1,2
400278225,6624,Jared Sullinger,PF,Boston Celtics,19,3-5,0-0,4-4,2,3,5,0,0,1,1,2,9,10
400278225,3209,Jeff Green,SG,Boston Celtics,27,5-10,1-1,5-6,1,5,6,3,0,0,1,2,6,16
400278225,3445,Courtney Lee,SG,Boston Celtics,20,2-6,1-2,0-0,0,2,2,2,3,0,2,1,3,5
400278225,2166,Leandro Barbosa,SG,Boston Celtics,13,3-3,0-0,2-3,0,0,0,3,0,0,0,0,5,8
400278225,987,Jason Collins,C,Boston Celtics,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278225,3026,Rajon Rondo,PG,Boston Celtics,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
400278225,1975,Carmelo Anthony,SF,New York Knicks,37,6-26,4-12,4-7,0,3,3,5,1,0,2,5,0,20
400278225,2991,Ronnie Brewer,SF,New York Knicks,18,1-4,1-3,0-0,0,1,1,1,1,0,1,2,-1,3
400278225,125,Marcus Camby,C,New York Knicks,10,2-4,0-0,0-0,3,4,7,0,1,1,1,0,0,4
400278225,984,Tyson Chandler,C,New York Knicks,41,4-6,0-0,5-6,8,9,17,1,0,0,1,3,9,13
400278225,429,Jason Kidd,PG,New York Knicks,33,3-5,2-3,0-0,2,1,3,6,1,0,3,2,11,8
400278225,1727,Amar'e Stoudemire,PF,New York Knicks,28,4-6,0-0,5-6,0,2,2,2,0,1,0,1,-15,13
400278225,3018,Steve Novak,SF,New York Knicks,16,3-4,3-3,0-0,0,2,2,0,0,0,0,4,-5,9
400278225,6635,Chris Copeland,SF,New York Knicks,4,0-0,0-0,0-0,0,1,1,0,1,0,0,0,-4,0
400278225,4182,Pablo Prigioni,PG,New York Knicks,15,1-3,0-2,0-0,1,2,3,0,0,0,4,1,-19,2
400278225,3037,James White,SG,New York Knicks,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,-2,0
400278225,2444,J.R. Smith,SG,New York Knicks,39,7-18,4-9,6-7,0,3,3,4,2,1,1,3,-4,24
400278225,846,Kurt Thomas,PF,New York Knicks,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
